author,authorId
 Jhumpa Lahiri,32f6d4de-ddfb-427f-80ab-9d7fd8539774
Mark Manson,3a4f1222-c2f4-4a2d-acc8-c57246b1669b
James Grady,a5008a27-f5c1-448b-8258-55c9491c4278
Jeff Hertzberg,19436bee-5e9d-4782-9fc6-5eb3dec1d4dc
 Zoë François,972f4dce-c642-48b3-8419-130568bec1dd
 Mark Luinenburg,35aceef8-160e-4179-b1af-12cb7b750e23
V.S. Naipaul,2f7524cf-ee9e-4fa6-b005-0a55f2f5de9f
John Locke,45ace723-6fe1-401c-86f8-4b731744ed86
Nicholas Carr,bbd15e53-e61e-42e7-8d76-de43c9c6eefe
Natasha Solomons,71413d67-00c7-4d9c-a0ae-0c961c9d3679
Martin Luther King Jr.,863d0a72-c79f-400e-813a-ae0fccb87b0a
 Clayborne Carson,384324c1-3521-4d74-a152-fa62c82bf94e
Mineko Iwasaki,ef79904e-260a-42d5-af07-e454db838a3a
 Rande Brown,845892c9-6ece-4943-ac2d-f7fc48dc0c50
 James Tynion IV,a913586b-2a71-4024-931b-ee2135492a13
 Jason Fabok,0f583290-aeb9-43ee-b50a-b035e886e808
 Becky Cloonan,2de056e6-3567-4693-9277-4d257d123c59
 Andy Clarke,f9d4d490-3890-454c-b0b5-c3c8d9c3b6b9
 Sandu Florea,dd1cbee7-9f7f-4180-9060-f5593f43f9a2
Howard E. Wasdin,84b4d718-e218-41ec-af2d-db8c72b73845
 Stephen Templin,a98b588c-1e89-4dd4-a266-9b73acaa0e62
Jana Aston,d83218e7-6c13-4ce0-982e-0760862fcb72
J.D. Horn,785df3b0-672e-4000-adc2-d2113e71c2c1
Gordon B. Hinckley,8bf494b8-f608-48a6-ab85-6489e04fe86f
Helena Hunting,97bafe5d-3474-4974-9369-12098b338a78
Irin Carmon,ab2ba57b-f934-474a-ac44-f36ae11aa5c2
 Shana Knizhnik,db2cf02a-fb31-4e7b-922c-f03b97795da3
Jennifer Estep,b3f0e89d-b38b-4bca-b1a1-614927413524
John Galsworthy,a64f7abb-a15c-46f5-97cf-71e574bd4bdc
Laurie Faria Stolarz,188c1399-64d5-4aeb-bef2-30595613d220
 James Anderson,5fde04d8-30ae-4ec4-b84c-e87eff1275d1
George Carlin,996b9bc7-db0d-4ad1-aaa6-41b0ce7cd271
Firoozeh Dumas,4e098064-e985-41e0-89a1-e30362e4a7a3
John P. Kotter,267303bc-9f10-4ea2-84c5-6eb31bcc9b5b
Gene Wolfe,02fb70d1-0f19-4dcf-9a33-25e7563bf7aa
Georgette Heyer,257635f1-cf9d-47a9-a9d7-7fd36a2ee397
Friedrich A. Hayek,ac3e6e21-178d-4f65-85dd-2f2422c8eebd
Marko Kloos,8ab410ed-fffd-4092-8dd3-74c55d96123d
William Pène du Bois,3becfa42-a93c-43c0-a34c-14bbfaefb0b8
Donald A. Norman,e14c19bd-5260-4c2d-b5bd-a671a08cafa1
Cathy Glass,31ddc33b-cedd-4e74-9a3b-5d583e3b81f6
Joanna Weaver,2b796b26-ffc7-4b6d-8391-f50424541d8c
Laura Lippman,a69320af-ac59-4416-8b62-4ba7c0f13a0e
Leslye Walton,dd02fa6b-65ca-4c84-9c56-de25ac83f590
Joanna Trollope,c899e0b1-d095-45fb-ae1f-894888b53980
Anna Lee Waldo,870c3b77-86c2-4714-8fb1-1c7a3338d53e
Gemma Malley,576ec218-02d6-40bf-a809-4125520d1d78
Obert Skye,5d77304c-feb5-469c-943f-514abc1a9a48
Stephen E. Robinson,0adc7aa3-4b0d-44d7-8349-dcabb145bc84
Loreth Anne White,7dddd58b-90d1-405d-bb69-0ce521443e26
Karen Chance,af567b27-54f4-41e8-968c-e581b5e54c9e
Lori Brighton,916d0e1d-1b65-471c-b5d4-644e3aafe409
Deb Perelman,befc1c53-4a49-4456-8250-9e4388f3c0e5
J. Michael Straczynski,850dc889-47f7-41c4-baa8-48287a527428
 Shane Davis,a2309b1f-54e4-41ad-8ba7-28eeefd25ba8
 Sandra Hope,bac64cf9-4d5f-4033-8044-1a858dee4932
 Barbara Ciardo,6845f744-164e-44dc-a4c2-ba05234f0d6a
 Rob Leigh,8e3aaf81-298b-430b-b903-dd4d513d5e47
John Foxe,43624174-5194-4d84-942d-b19c2006288b
 W. Grinton Berry,4afd76a2-34d3-46c1-a206-2c70983965ef
Rachel Gibson,e1566548-d7cf-41b4-bbf1-19a5a79084ba
Michael Dorris,aaa31c9d-e955-45c3-af82-0f89ed662bbb
Seanan McGuire,703c1628-6bcd-497c-9eac-4afffa71c115
Robert Lynn Asprin,30a396c6-4ec0-4b87-866b-8b660d5167d8
Elizabeth Reyes,df2077c8-1a3e-421c-bb5f-1228d30295b5
Simon Kuper,34ecb2a5-a977-4cde-b563-35a17e9c49ec
 Stefan Szymanski,3b509f12-a8ea-46e4-b933-18850b99e4ab
Lurlene McDaniel,67c0a12a-9963-49b1-95bb-6fbcffe88285
Sandy   Hall,9933a8be-f0e5-4260-a4da-2720bd427671
John Verdon,d4fe9f8d-0999-4e46-b212-b58b2f5a4210
James L. Ferrell,01b61175-8eff-4674-857c-1047498b2b96
Betty Friedan,e156e04e-64a2-4976-816b-6a51bee33013
 J.M. Coetzee,950e6903-9208-4519-b20a-0a6d7f92fbc9
عبدالله المغلوث,c0b5ac08-4835-47ad-9704-435cb3669b6c
 Khaled Hosseini,c2a9e04a-b43c-456c-98c2-8ba924510fff
Meg Jay,573f3578-a025-4b95-a5c6-a78ca4430a42
 John McCrea,b0489ef2-00c5-4a74-817e-e30cb8d8068e
 Michael Whelan,21b8c1f8-7287-482c-af3f-ec1e00a6f554
David Colbert,18426a04-1c45-48db-b7cf-1319762c6a3c
Peter H. Reynolds,4314bac9-f809-46fb-9139-003cc96f805a
محمد عبد الرحمن العريفي,e3b442f0-d695-4d9b-bf2c-e8f2f5b2917f
 James Allworth,8657a9e1-7887-4763-b26f-3ca263ea1b21
 Karen Dillon,799d17f4-dd51-4af9-8638-81b7332889b6
Jon Klassen,ff75deb0-4b2a-4349-8f14-e20ad908efe6
Denis Leary,b4af26cd-39d2-4b39-8061-3b94ca3827ba
Françoise Sagan,69af615e-cd7f-435e-9aef-9b0576a16692
Corban Addison,28f27be8-0701-4afc-9ccb-44a1dba8af0b
John Steakley,652e31be-5e8e-4588-8c87-6df32119cd61
 Ilon Wikland,1e64ee3c-4e20-4acc-a38f-4206c0fa94f9
 Jill M. Morgan,dc178882-0f5b-446f-95ae-1ef86d7a6d1d
Jacqueline Wilson,1ba7857a-99fb-4ebd-b431-5f226c5ac396
 Nick Sharratt,9efdf5de-9d78-4f03-b7a7-05ff14611c7b
Evan Wright,84fd35fa-1df0-4aa5-a858-dd65a4d2822d
Hope Jahren,e0bc7dde-5aee-4096-bd7f-fc1d9e88f485
Patricia Gaffney,48d5f232-94f7-436b-b750-d3d7a529504a
Emmy Laybourne,025eb0b5-2252-46ca-a16c-c66837b78770
Teri Terry,71c14190-ba01-4d76-a55f-0319244a3544
Pramoedya Ananta Toer,46a3ef3b-85ed-4f22-88c5-b4cf4e86f53c
Lorrie Moore,7062d6d3-72e8-4c45-8646-541007de3655
Rebecca Forster,6456f0cb-49b5-4b2c-957a-dd0975d9f2d4
 Andrew Sinclair,724f0a64-43b8-4ba6-9396-e6ae3a3dc732
Kevin Wignall,8355e213-5cb5-47ca-ada8-5b544d01bf94
 Cliff Chiang,d398673d-d90c-450c-8b1a-b403b9c7c337
 Tony Akins,697e7674-24f7-4419-94ba-2be96bdd5992
 Dan Green,b4d86e86-2502-493c-a095-51b4563dbdd1
 Matthew Wilson,b5de725e-42b8-43e7-8ae1-d90e703aa21d
 David Scott Kastan,7c4c46d1-cffe-45e1-9994-d20d329604bd
Ed Emberley,bb81adb9-6684-4154-8c87-9201378bba58
Jinsei Kataoka,48b73508-2521-40f9-92b5-1ae9fd0f19f7
 Kazuma Kondou,8ac22d83-8cdb-457b-b38d-e7aab329c5c3
Linda Lafferty,103262a2-2493-4c2f-9724-effcf89e7fba
Robert Harling,59282d02-9510-4b4e-bb09-83afe3d98941
David Axton,32cc597b-97c0-40a5-8277-93826750cee1
Caralyn Buehner,c90947e8-00b4-4153-85f2-876b8fb347ba
 Mark Buehner,abf2bf52-72d4-4206-8d59-8899d3d443d1
Alessandra Torre,4702ac4a-27b9-41e7-939e-3e1b9d03291e
 Sidney Hook,c783f3c2-09e8-4cd3-907a-33b8d841b6a2
 Jack Fruchtman Jr.,6f2d2069-8545-488c-9427-71c4fd65627c
David Farland,dbe14930-0d07-4798-bf6d-b3ac931c6d7c
Suzanne Rindell,25e5cb93-b0df-4407-86ab-692066d83175
Alan Dean Foster,36dc2626-72c4-4dcb-9672-6daeead99a79
J.M. Darhower,364e68cc-72f3-485a-9def-5f4300320920
Sara Pennypacker,a269b284-6064-46c9-9e73-80063e102e7a
 Marla Frazee,bc1ea6ed-4660-4948-8a65-dd8a1f3b438d
 Edward Gorey,83fd619c-9952-456f-bbc1-50d057194650
Cassie Dandridge Selleck,496c00c2-a43f-42ea-a981-4f1aea579162
Geoff Colvin,5bf4b9fd-b447-4684-af64-9861f21e609c
George C. Perry,e6ae0f47-4b05-40a4-ba69-2ac5308d32e7
 Clive Barda,3069f0cb-2101-4476-8cd1-be98e6b025a2
 Jane Rice,13fc804f-670b-4114-819f-6243ba98e387
 Andrew Lloyd Webber,0d82e9ec-8016-43b6-8065-b3ab821ba1cf
 Joel Martinsen,e5945804-2dcb-4761-b58e-759bfb92a1d2
Pepper Winters,9fcb3c7a-c2d3-4add-ac8a-deafd16f9f0e
Martin Sixsmith,a284c1a7-c1ad-4c79-8052-7d8547380f66
Jim Benton,3f64fdd8-e9b3-4d35-8857-a53f48bd093e
Liz Murray,4d70d9a6-961b-48bc-a679-4a76ba6f9555
Tony Parsons,c40950d7-1a28-4003-8d7d-a6a264c9f757
Miranda Beverly-Whittemore,f64599cd-de7d-4da7-823d-d8bfc2111c4c
John Gribbin,e03a64db-54ee-4218-85ef-8f25361ac702
F. Paul Wilson,cc3971b8-0ece-4e5c-8ab7-8fa0f2b9025f
 Chris Tebbetts,4081db78-4c9d-4e42-84a2-24f89fa6e31d
 Laura Park,4393c8cf-3aca-4501-8639-39232c7c188e
David A. Vise,273de427-3c5f-479f-a3a4-fd26c9099de8
Hans Fallada,cb0a89a5-aa6f-4619-b1c4-ff13dd4b42b6
 Michael Hofmann,b374a14f-a675-43b5-af58-87f2031114d2
 Geoff Wilkes,66e9e81d-162c-4c70-a731-d485425a8ec5
Alwyn Hamilton,5926dea5-b17c-47f5-8d04-6ae2ef3392d8
 Joseph L. Henderson,72376f22-0b7f-4dce-8e03-3e554c35e7c3
 Jolande Jacobi,862f29cb-d5c8-4a50-a183-a3137a70774c
 John Freeman,bbd89bba-2398-4a25-8b47-40e66a1b4c03
 Marie-Louise von Franz,44558f3b-0a9e-4ef9-8ca6-ce34c601039f
Gerald N. Lund,5a12d25c-0ea3-440c-af7e-2e13f21a778f
Steven  Rowley,cc48c615-fa62-465a-bc17-34686dd8fa84
Louise Doughty,f9930c64-3204-4f52-ba09-3f2e5668b247
Stephanie Evanovich,070c8dc8-aa03-4e59-b0fe-077f416d1868
Eiji Yoshikawa,f8074e28-e885-4c4e-8247-f12f466c7bc1
 Charles Terry,7072699f-2a7f-41a8-9b3c-c4e8dfb02606
 Edwin O. Reischauer,68130fa5-7066-45e2-807e-7e678690f076
Matthew      Lewis,de5b1cd4-9f9d-47ae-8684-ebc8456d6e13
Arnaldur Indriðason,09e74a80-8d1c-4b4b-80ae-2dc0ab6f1025
 Bernard Scudder,1c7efaa5-937f-482e-8769-2e14f274c79b
Lynda Mullaly Hunt,9f0fc6ea-68f4-4aa1-ac1a-83d32bb9672c
Jim Cymbala,591c55f4-10ca-4e4b-9dae-132d6a1713f5
 Dean Merrill,2e610a5e-1377-4bbd-9fd8-51cdb2ea8423
Megan Shepherd,ca0770cb-1007-456c-a5e1-055cefb5d33d
 Mark Carwardine,311ca965-ae55-42e2-bb34-cf4cd7cf3f39
Lucy Knisley,c41bac5f-0d4a-4255-8ec0-e1683a95764b
Lambert M. Surhone,2848d18a-2144-4af8-9b5a-1dcc516b43be
Shayla Black,11990a96-6a5e-48da-b592-b40a1f4d7cb0
 Arlette Elkaïm-Sartre,7f21e875-9148-4f1f-9248-8157ce200e24
 Annie Cohen-Solal,29d7c1e2-8c75-456c-adc1-9a929c600f33
 Carol Macomber,d2fa96dc-1d47-416c-a97e-88425ae05a0d
Gloria Steinem,ea586a76-ab5e-4f40-829a-42c955217692
Scott Belsky,2d65c22b-42f5-4d1d-ae76-fd70212ecaae
 Rachel Isadora,80d7f6c6-eed7-431c-b162-ade06ebec39e
Rory Stewart,9db52471-b2a1-4f00-82c2-4ed2651b9b78
Sharon Guskin,88835450-09dc-42d3-8a9a-a93e2cea129b
Rod Campbell,797035b1-4f23-493f-8620-85c2026a2a82
Hannah Harrington,3eb13c33-d34a-4c3c-afe9-4d38ee387018
M.J. Arlidge,ecff3dd3-5905-43f2-b65e-2945bc8bfb99
Kitty French,4210e9ff-3c87-4714-aa0b-3db99979004d
Vaddey Ratner,deebddc9-368d-478f-a4ba-dd5978d532c3
Jack Gantos,a7594b8f-9e65-4a5b-b67f-425f63736343
Ralph Waldo Emerson,ad7d9abf-d0b7-46c3-8432-d460fb324d33
Adele Faber,72fd666a-8a1e-4e01-a067-a5e95a689ca8
 Elaine Mazlish,4de5366e-76e7-4653-a24a-62651e9fc1aa
 Kimberly Ann Coe,d57d159e-fcd8-434c-85ab-5c66eb4d0d2d
Joseph Stein,df375a46-21ef-43c5-826a-8025ecbcc898
 Jerry Bock,409932b1-c11b-42bb-a176-4dab68276491
 Sheldon Harnick,3b2550dc-dc97-4ad7-9c03-5962c3047ab2
Sydney Taylor,d2c8c184-9bec-43db-b1fe-991f7b390e3e
Katharine Graham,62a88b5c-20c4-4878-a855-71c9d743de8b
Jane Harper,e1bc18fc-f3bf-4b31-818a-f9136072be26
 Charlotte Hughes,c5a74ddc-07c1-4b90-9613-54bc3a64f5ea
 Anthony R. Ferris,dab4a0ef-9a8e-4dd3-89a9-6fddc9190484
Rolf Potts,dc93c7a0-723d-49c7-9eea-8c0cb884ab39
J.C. Reed,835252df-14f2-4ba9-a1d8-24907ec00ef1
Matthew Mather,2d180d50-523d-42f8-ba1b-29d4158d0fd2
Nujood Ali,af1ff86e-1033-4ed3-b356-a95777f7381d
 Delphine Minoui,975425ed-3fe4-4737-9a00-75b32f3abf41
 Linda Coverdale,c9463722-d9fc-4038-8abe-bc391d957963
David Auburn,dbeb1384-2234-4807-8034-87697f67af79
 Damon Knight,fc0f1c91-ae8c-4c8b-84b9-cdddd3c60114
Robert A. Caro,77f4e9c7-507f-48b3-a5c7-85ab5fee28ab
Dan Jurgens,6a05ae1c-f200-4a6c-9862-08ffa1fddac7
 Jerry Ordway,0e97b749-c530-4419-af05-1ae002f2788d
 Louise Simonson,6aafbd30-73d1-42fe-8448-a1d8fa799ea6
 Roger Stern,8b6f436e-e316-47f2-af94-3aa7272ff213
 Jon Bogdanove,f7fa5166-6b72-411d-be48-e6ec1eca4b32
 Tom Grummett,985bd189-006d-4380-8a17-09f49bdb7798
 Jackson Butch Guice,92b9c473-0103-49ed-ac76-9f2a9d935db8
 Brett Breeding,c5a909fe-a589-42b4-aa75-ec43549a2ef0
 Rick Burchett,cd156be5-a46f-4bfc-9aeb-30411f81acb2
 Doug Hazlewood,c197fe23-69a3-44c9-ae65-433eaff56e43
 Dennis Janke,cc43479e-0668-4f1c-b15d-228f8554a576
 Denis Rodier,5ed3e30a-55de-48a3-892b-e5a6cbcb57fd
Steven Hall,82c8f6d5-57d1-45ef-bd91-466e4e912dec
Sonali Deraniyagala,b963eacd-6877-4576-a545-5bcf7cbae041
Andrew Solomon,0c6e2435-a962-4aa6-bd11-311ba7bcd679
Barbara Park,fafbb09a-2253-475e-a736-777685624e5c
 Denise Brunkus,3bd12f1b-a936-4556-80d7-d0b21e2de14d
Maud Hart Lovelace,113bad33-7ebd-4d00-a830-ce1940e0a804
 Lois Lenski,1806d937-b02d-4950-995b-d9a15881b26b
Sara Zarr,98990df6-39cf-4097-9a33-41d1f4f085e2
Diane Mott Davidson,3dcc1140-8463-4819-ad63-46d0176c0812
James  Jones,e6cc4bcf-0041-463a-a482-2ab114359079
Michael Moore,7bdd171d-f5a8-493d-ac1e-4a9f97962add
Gerda Weissmann Klein,a915dc47-81b0-47f2-a292-a3e96324313b
 Elio M. García Jr.,9ea4487e-7245-4edb-a0f2-67b750269e00
 Linda Antonsson,c6786b02-83ff-40fd-8a3e-59445a9efef9
Nando Parrado,d5948bc6-d5be-4058-b3d7-0c99a39921e4
 Vince Rause,050bdee3-a070-4b90-83a9-a5a553da6cff
Kimberly Brubaker Bradley,38b7352c-f460-43aa-95db-0012cd5ee37b
 مرضیه ورشوساز,a5944e59-730f-4abc-b5a6-a708b578dd50
Zoë Heller,5f7c0d14-85fb-4dde-bdfe-39ecf8c6b071
Dorothea Benton Frank,721356dc-b895-4a35-8bf4-dd316a997b67
 Anita Sengupta,7faa68ce-c827-4f54-ae41-03155676e492
G.P. Ching,756da4dc-64da-4081-b0bd-9b81b8e52826
Rhys Bowen,24485cdd-dbb1-4d11-9a39-05a9cf2877cd
Bruce Degen,f5e994b3-98c6-4acc-863b-51c23c3b8899
Elizabeth Haydon,9c4046c0-e89d-44b2-8bbc-3e51ea2d9226
Amin Maalouf,8bef2e70-14ab-44c9-985b-27e3dff16a43
 Russell Harris,888c87b8-997b-45df-8c39-cbbe976970f9
NoViolet Bulawayo,24d98e60-6a7b-4408-bea5-e08d1eca8763
Marian Potter,357e2de4-7432-4bef-a505-52cb63fea180
Scott Cunningham,a06750b4-a3be-49cf-8822-25c477dd2c22
Cath Crowley,fdc3b112-7580-47f3-b3da-b8e996d53b37
John Steptoe,871a1b53-031b-487a-8ea2-b465f35b4beb
Molly Wizenberg,f64b0840-00a6-4c07-aa5a-f762b8f13606
Martin E.P. Seligman,e3577fc8-db6b-4dd5-b94f-57ab6c340e7d
John Lawrence Peterson,56e1b8fb-fab3-4263-9cf5-17d387359f0f
 Roberta Carter Clark,86b1db97-5616-491c-be61-cce78f9e3ffa
 Barbara Siebel Thomas,7ec1bc39-6031-49f0-ab49-8877fa649466
Cynthia Voigt,26efe6c8-609b-478d-962d-c68d6fafc746
James Alexander Thom,00292e24-6c3c-4c53-97e3-4dd9ad26c548
Cristin Terrill,378ce0d4-2c2b-4ab5-a69e-9b2e0a461ab7
Kimberly Rae Miller,8115ff4a-0e21-4935-a992-b460ff145aab
Kathleen Winsor,a54d0fea-ece4-4bed-bb67-84c420f6e711
John  Stephens,91081acb-cdd8-4e60-ab68-02a24945cc6e
Doug Stanton,19bf6a93-7dd6-4443-8357-1525b3bb9b1e
Yuna Kagesaki,3a9fed1a-eeeb-4524-a061-448c1329570f
Patricia Polacco,46b674fb-6b51-4409-a1dd-e0e59f3e9ec6
Tiffany Reisz,8d6c0ffe-bcf6-4e19-8e0a-203b2621a9b3
William  Kennedy,84a3e2b6-f952-4432-9271-e1a30a55f2ef
Paul Theroux,e1c6192b-fe6c-4eb1-98eb-8e4bb10206e0
 Darick Robertson,b64becef-d0ff-4a71-b3f3-a1ea94de6355
Liz Moore,b544d675-84dd-4439-8b89-679bce017c32
Lloyd Jones,2c0d6e17-89b3-4d30-876e-0c07f8c2670c
 Victoria Pearson,bb1a37e8-dfff-4ac6-8511-771349123298
John Patrick Shanley,5292afe4-ef58-45c2-a3e3-1188205cdff8
Cate Tiernan,529bc829-dc8b-47ec-b5c4-bfbb7969093a
Laurie Fabiano,fc4c8e65-f159-461d-866a-544b3792420a
Søren Kierkegaard,8c87b380-87b3-4f41-82cb-7132f5fe3852
 Alastair Hannay,e77b0240-65d5-4cd9-ae96-758e937da16d
Amelia Atwater-Rhodes,d44e0328-3c9a-4413-8c7d-f1165da37172
 Wallace Tripp,2296e851-1027-4596-b878-3e93e8f6d64e
Thor Heyerdahl,9afa28f2-6bf1-49b0-90bf-6a7331197140
Albert Einstein,c6c86b38-32b2-4134-8a66-545b7ee911b8
 Nigel Calder,06cf6a88-7d00-4a90-a5f7-920bdf779f7b
 Robert W. Lawson,8c86fb9c-6b14-45e5-a021-d59b5f852e48
Anna Maxted,9480fd98-a754-4cec-ad44-f3213c1f5b44
Siobhan Vivian,7dba81fb-3c2f-4160-a249-adf4faba102e
David James Duncan,7b74652a-2880-413b-8cfd-2497705a342d
Shawn Achor,689c101f-104e-4562-a752-415cccc23869
 Kathy  Keller,66869993-8335-409b-9aed-f43b8a1f02de
 Philip Tan,0bfd8899-b1b7-433e-a3fa-23b252ded9cf
Janet Stevens,190d6fa4-29c8-44b9-96b1-b4e5ae75507a
 Hans Christian Andersen,482608c8-2fe8-4603-8faa-0d52a128e722
 Matthew J. Bruccoli,02a97ea8-53ea-44c7-9bd5-fe2152eb3157
Tyler Oakley,64e256f3-f420-40ad-91c6-adca61f4be21
Laurence Sterne,f6c3dd70-ef13-4292-9dac-6d43cb95e3fb
 Melvyn New,ddbda63a-b406-4f6e-a954-5206ab296395
Giles Andreae,f4a6ece9-4d54-4061-b6c2-42acce47fb2a
 Guy Parker-Rees,6ba8b79b-81d5-4aa7-a71c-ce5402989e93
Mia Ikumi,a45b5eff-2eb9-4b55-a54b-740e545df7d1
 Reiko Yoshida,92777e78-4eb6-446f-a3b6-9e8afa70d290
Emily M. Danforth,7335c78e-e132-4229-a00e-59720ccce430
Sue Klebold,b7a2cb7c-22c3-4f9e-b38d-02d9bfa319f7
 Peter Laslett,c9c3bd2b-f8c0-4993-8bc4-b9afc93a3bca
 Raymond Geuss,8f31f8bf-113c-446d-8d8e-16d6d62612d0
David  Arnold,b67b1b44-991b-467c-a73c-54ababfd61c5
Barbara Claypole White,c0cd1527-b493-4bfc-9966-05c7479a2016
Nick Cutter,c74b9917-df94-4547-a501-97e76575c3bf
 Stephen Tapscott,a0ac0e4e-6eb4-433c-a94d-904e8667baff
Amy Bloom,7bde4fdf-85b2-4481-bf3a-674127146369
Georg Wilhelm Friedrich Hegel,3d4d5633-c263-4d1a-a736-82836b7413ce
 A.V. Miller,92e7b846-a15c-4d51-ba3f-0917def6bf83
 John Niemeyer Findlay,9e5df862-ac7a-4a27-9a63-2378890a2271
Sarah Mlynowski,d89ed3d4-5ea3-4c3f-a53f-4078e55c7c33
Julie Gregory,5f219e94-6f23-49a6-ab1e-80900587c8ff
Paulette Jiles,2acc63a6-7fdc-4c51-9885-5a8b53d60cd6
Devdutt Pattanaik,92535339-f75b-4c8c-9d5b-0e8ec5294c14
Anthony Hope,d86893c3-3b78-4248-83c3-6a75e86e4731
Tammy Falkner,a2149e98-75f8-4ac3-a39e-af68a998dfd3
J.P. Delaney,91a75e50-6bcb-474c-af6d-fe58f147c3d4
 Mark Powers,966743e0-810e-4d86-9b34-f348ad30f7f3
 Ardian Syaf,1b76315c-e61f-4fe2-80ee-d585996e6fda
Alex Kava,dadc7059-d2cb-4b01-81fb-7478ffc31d7c
 Allan Curless,7a6bb675-0e4e-4f5e-a628-d06499b5d1a8
M.O. Walsh,ba8ba065-1340-439b-baba-bedcda68264e
Mika Waltari,3c731d38-c50a-4505-86d1-8e94dd43dba5
 ذبیح‌الله منصوری,282c956f-426b-4813-a259-a0a98fb5c152
Marie Force,514fb109-8d67-448a-b2e6-489cab0376a7
Tayeb Salih,5f5abe7c-e093-404d-8fa9-ed5331963929
 Denys Johnson-Davies,7f3f2a53-2a6b-4872-86f8-5abc1703df76
Doris Lessing,d186326c-183a-4b8c-bc79-70cbac944a74
Éric-Emmanuel Schmitt,b6ce6d71-f120-4b05-a946-cc92e26f7ea0
Harold S. Kushner,721d1fab-bd1a-496d-9a2a-fa0cf3e5080f
Susan Coolidge,fcc56fe9-9bfb-4dbc-b452-98ed79564ae5
Philip G. Zimbardo,a825c373-4afa-48bf-b7e4-1110a61e8b9c
Nancy Pickard,1102d9c4-fcc1-4171-bdfc-536a4d4cdd6f
 Michael Pritchard,d9af2e34-e71e-4e18-bad5-fc730cf44eeb
Rusty Young,edc03029-1da8-41bc-b364-073b93cff56b
 Thomas McFadden,c11bb491-afa4-4eef-85fa-d1f841fc5f61
Fuyumi Soryo,1c1e947c-f21d-45d9-97fb-38637bcdeffe
Alice Waters,6f8176a9-3e4f-449d-a33d-75a43fb08db3
Michelle Richmond,ffaa456b-b6b8-42b8-934a-f63f5e66b8e0
Marv Wolfman,6e32e9bc-f8f9-4401-b9a8-03d43d796b13
 George Pérez,bd78d5f5-39ab-47fb-82a7-0aa454aff606
John Hodgman,8eeb5694-54eb-41cb-8d42-006b1aeceff9
 Patricia Crampton,6ceb89e6-3132-468d-b0f8-e13f21445b6f
 Trina Schart Hyman,022efd8c-2774-4a09-bc68-b4f2a5815adb
 Neil Smith,fb87617a-4fab-47c9-b5fa-1786f7cccd40
Elisabeth Naughton,6be95726-7cbb-45e0-95d1-b0d35f3b2fc6
Tan Twan Eng,5f4c9571-7db7-4a1b-8359-a13d2d95d0cc
Claudia Rankine,e013ee46-cca1-4164-a888-3996c6c05e45
Sarah Prineas,43b54a7a-f4c2-4987-b918-1ff6df1807a4
 Antonio Javier Caparo,5b9fda66-066b-425b-aac2-305091483853
Michael Azerrad,1ff14694-756b-4938-9b68-405d5ab159f3
Rosalind Miles,47e0d07b-95fe-4513-add8-0c7aa7d725e7
Guy Delisle,ba7534c2-0714-40e7-91f7-3db41c14e49d
Courtney Maum,4ae65f97-2cf0-4082-b6ef-e9b78a33c23c
Michael E. Porter,41ec4ebf-75c8-4c98-9bc7-ec078d8fa7f4
Wayne A. Grudem,c4fa9daf-271c-4fe6-8cf0-7446630fe2d6
Sarah Andersen,c4cf6cc7-0ffe-4c3e-af6d-e9452dce7e4e
R. Scott Bakker,b9373fe0-bec6-4cb5-8ae4-d895d11e49ad
Kristin Kimball,393b0144-551d-453c-a8e4-a2e1e1cb040b
Melissa Landers,1cbe1742-2420-489e-b87f-011a3fc298b6
Laura Ruby,2039f362-e680-422a-a0fd-4eec6575c2d6
Marcus Samuelsson,5ecd147b-fee0-4bca-bc42-9affc58fb741
Stephanie Garber,5192760b-457c-45f3-9844-331f641d4298
Cheryl Rainfield,926b10ca-81f5-46ee-81a3-614cbfdde104
Ahmad Fuadi,a91169b2-b792-49fe-951d-3e2067fe9d48
Rick Atkinson,82dcef75-df5d-48ed-8175-0d1ecd226388
Jo Walton,7d7ad324-ab72-4020-974d-8e2107e108d0
Garr Reynolds,9da11107-f485-4807-bfe8-be357dcfac0e
Tom Sniegoski,3f592c2d-d227-48fe-a77d-7607811fab2a
 Jeff Smith,a7d26d99-eb85-490b-9a1a-4d9f38f931b6
 Thomas E. Sniegoski,58c89d97-8800-4e5d-ae7b-a9eb0f630d22
Josh Kaufman,4f6a7b81-6185-4748-91b5-91d03407cc23
Scott  Hawkins,e4148e61-91a8-41e3-835d-758bf988831b
Joel Osteen,6fa83016-1ae4-45ce-8498-c66bc9e00cfd
Jennifer L. Holm,b5789f9b-16e6-40e0-9463-0edde9d50945
Mary Beth Chapman,d1c5ed38-5fe4-4079-82e6-072f0df5e102
 Steven Curtis Chapman,f6b78b57-160a-4a20-b733-aa1770d2f8ba
 Karen V. Kukil,e2a10382-8af1-43de-85d8-b5997d26ab67
Jill Conner Browne,0763ba43-9040-48a1-b89c-3c839fa2a805
Debra Dean,b120ea88-b02d-4c57-ba30-d6cf5dfb6b59
Hannu Rajaniemi,adbe36fc-880c-4a3d-a5a5-538247f83e6a
Ludwig Wittgenstein,d5444fdd-cbfb-4bd9-aec6-14c2218836b2
Spencer Quinn,35099610-10f9-4ca6-84d5-8453558dcab3
Caroline Knapp,44d08a4b-46fc-4fa3-8354-2d994df91bfe
